car_id,model_year,mileage_km,horsepower,previous_owners,airbags_count,warranty_months,price_brl_log,engine_size_liters_log,brand_Fiat,brand_Ford,brand_Honda,brand_Hyundai,brand_Toyota,brand_Volkswagen,fuel_type_Elétrico,fuel_type_Etanol,fuel_type_Flex,fuel_type_Gasolina,fuel_type_Híbrido,transmission_Automática,transmission_Cvt,transmission_Manual,drivetrain_Dianteira,drivetrain_Traseira,condition_Excelente,condition_Regular,condition_Ruim,accident_history_2+ Acidentes,accident_history_Sem Acidentes,service_history_Parcial,service_history_Sem Histórico,air_conditioning_Sim,power_steering_Sim,power_windows_Sim,abs_brakes_Sim,interior_material_Couro Sintético,interior_material_Tecido,sound_system_Multimídia,sound_system_Premium,sunroof_Sim,parking_sensors_Sim,imported_Sim,color_Branco,color_Cinza,color_Prata,color_Preto,color_Vermelho,car_age,km_per_year_score,usage_intensity
Car00971,-0.6845424545653038,-1.5052401157897088,1.2639983895090112,-0.7585194668488254,-1.1876128337316163,-0.6731243896065164,11.128556265156798,2.0017777591320036,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.6845424545653206,-0.8816924477337577,-0.8816924477337577
Car00471,-0.9147328716329056,1.5562101534677457,0.8851846981535028,-0.05079626226451879,-1.5799506288101308,0.3722378640918646,8.987321812850125,1.2015681247529084,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0.9147328716329224,-0.0564019728936959,-0.0564019728936959
Car00656,-1.6053041228357112,1.0300604531844708,-0.9797442439043849,1.3646501469040946,0.3817383465824416,0.7523695927094577,8.987321812850125,0.7604737325513222,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.6053041228357279,-0.3421173980649258,-0.3421173980649258
Car02373,-0.6845424545653038,1.6509450716178848,0.6957778524757485,-0.05079626226451879,-1.5799506288101308,-0.007893864525728492,10.313409381361234,-0.22506287377365766,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.6845424545653206,0.046855958756930445,0.046855958756930445
Car01910,-0.6845424545653038,-0.6302481731185785,1.540823779345729,-0.05079626226451879,1.558751731817985,-1.1482890503785077,10.11297832739655,-0.22506287377365766,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.6845424545653206,-0.6242701718479714,-0.6242701718479714
Car02350,0.9267904649079092,0.07877598126346717,0.783196396634712,1.3646501469040946,-1.1876128337316163,-0.7681573217609147,11.178529072293355,-1.3907052734306435,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-0.9267904649078924,0.3478423147164599,0.3478423147164599
Car01397,1.6173617161107148,1.3850318761213367,-0.6737793393480127,-1.4662426714331322,1.558751731817985,1.0374683891726526,11.2973159613101,3.040815371034143,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.617361716110698,4.616973710377753,4.616973710377753
Car01537,-0.6845424545653038,-0.8016732631045448,-1.0817325454231757,1.3646501469040946,-0.4029372435745874,-0.19795972883452503,9.840015129580555,-1.3907052734306435,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0.6845424545653206,-0.6747033640364611,-0.6747033640364611
Car02481,0.6966000478403073,1.9953314489609197e-16,-1.577104295657302,-0.05079626226451879,-0.4029372435745874,-3.376247980014507e-16,10.765153129746336,1.2015681247529084,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,-0.6966000478402905,0.08334262904395888,0.08334262904395888
Car02293,0.2362192137051036,-0.10929525007931916,-0.9943140012642121,-0.05079626226451879,0.7740761416609561,-0.9582231860697112,8.987321812850125,-0.22506287377365766,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,-0.23621921370508683,-0.2259863200996207,-0.2259863200996207
Car01550,0.2362192137051036,0.9022115058937054,0.02556901392369516,-0.05079626226451879,-0.010599448496072887,-0.10292679668012676,10.682995898744117,-0.22506287377365766,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.23621921370508683,0.2203909980757957,0.2203909980757957
Car01329,0.4664096307727055,-1.4733190144069437,-0.8049071555864579,0.6569269423197879,-1.1876128337316163,0.8474025248638559,9.804550804676104,-0.22506287377365766,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-0.4664096307726887,-0.8089125693751342,-0.8089125693751342
Car01257,0.2362192137051036,0.41981620187864516,-0.01814025815578658,0.6569269423197879,-0.010599448496072887,0.2772049319374663,11.110939298321494,0.28667679918813777,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,-0.23621921370508683,0.007510242870637377,0.007510242870637377
Car02180,-0.2241616204301001,-0.5664608176062832,-1.0963023027830028,-1.4662426714331322,-0.7952750386531019,1.3225671856358474,9.975389521825207,-1.3907052734306435,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0.22416162043011686,-0.5343956577377649,-0.5343956577377649
Car01426,-1.6053041228357112,0.5731965455502993,-1.3002789058205844,-0.05079626226451879,1.1664139367394706,-0.8631902539153129,8.987321812850125,-0.22506287377365766,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1.6053041228357279,-0.4429242807953864,-0.4429242807953864
Car01465,-0.2241616204301001,-1.0917740972777243,0.6520685803962668,-0.05079626226451879,-1.1876128337316163,-0.2929926609889233,10.38046679551829,-1.3907052734306435,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.22416162043011686,-0.7198520032120793,-0.7198520032120793
Car01556,-1.6053041228357112,0.574896810400584,-0.6737793393480127,-1.4662426714331322,-0.4029372435745874,-1.5284207789961008,8.987321812850125,-0.22506287377365766,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.6053041228357279,-0.44254911787157186,-0.44254911787157186
Car02174,-1.1449232887005074,-0.8863437102860632,-1.5479647809376476,1.3646501469040946,-1.1876128337316163,0.7523695927094577,8.987321812850125,-0.22506287377365766,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.1449232887005243,-0.7369608156271431,-0.7369608156271431
Car01251,0.9267904649079092,0.8128379067472865,-0.7320583687873217,0.6569269423197879,0.7740761416609561,-0.6731243896065164,9.897570078772091,-0.22506287377365766,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,-0.9267904649078924,0.8661480470109666,0.8661480470109666
Car01700,-0.2241616204301001,0.6857979564417371,-0.9360349718249031,-1.4662426714331322,1.1664139367394706,-1.5284207789961008,9.800346793616615,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0.22416162043011686,-0.09229882750277457,-0.09229882750277457
Car01253,0.006028796637501758,-0.8123136302321332,1.2494286321491839,0.6569269423197879,-1.5799506288101308,-1.1482890503785077,10.763398390974078,1.2015681247529084,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,-0.006028796637484993,-0.5834298552813204,-0.5834298552813204
Car02445,0.2362192137051036,0.8574972826938784,1.3077076615884928,1.3646501469040946,-1.1876128337316163,-1.0532561182241096,10.412080686149404,-0.4971606550341905,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.23621921370508683,0.20065863848613022,0.20065863848613022
Car02338,0.2362192137051036,0.4180199543351992,1.0454520291116025,-0.05079626226451879,-0.4029372435745874,-0.6731243896065164,10.682124119111489,0.7604737325513222,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-0.23621921370508683,0.006717559918706626,0.006717559918706626
Car01237,-1.1449232887005074,1.0524381325043475,1.5845330514252105,-1.4662426714331322,-0.010599448496072887,-1.5284207789961008,8.987321812850125,-1.3907052734306435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1.1449232887005243,-0.24805610030217684,-0.24805610030217684
Car00886,-0.9147328716329056,-1.304032967297142,0.0692782860031769,-0.7585194668488254,-1.5799506288101308,-0.9582231860697112,9.775540538205506,0.28667679918813777,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.9147328716329224,-0.8331549299055516,-0.8331549299055516
Car00080,-0.6845424545653038,0.05403987005448594,0.6812080951159213,0.6569269423197879,1.1664139367394706,0.08713906762866978,10.15085531407452,-0.22506287377365766,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.6845424545653206,-0.4229529061171617,-0.4229529061171617
Car01173,-1.3751137057681093,0.3088327849576396,-0.7757676408668034,-0.7585194668488254,1.1664139367394706,-1.0532561182241096,10.25033435815588,-0.22506287377365766,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1.3751137057681262,-0.4706034382535302,-0.4706034382535302
Car00815,-0.2241616204301001,1.6255370815567751,-0.8340466703061123,-0.7585194668488254,-0.7952750386531019,1.7026989142534403,8.987321812850125,-0.22506287377365766,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.22416162043011686,0.23946621744729565,0.23946621744729565
Car01853,-0.4543520374977019,0.26074545568386065,1.3805564483876291,-0.7585194668488254,0.0,-1.4333878468417025,9.937019035744921,-0.4971606550341905,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4543520374977187,-0.30769427448201775,-0.30769427448201775
Car02015,1.6173617161107148,-0.8105722299419222,-0.01814025815578658,-0.05079626226451879,-0.4029372435745874,-0.19795972883452503,11.019759651431075,0.7604737325513222,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.617361716110698,0.7412986667774034,0.7412986667774034
Car00672,0.6966000478403073,0.10637786145397671,0.8706149407936755,-0.05079626226451879,1.1664139367394706,-0.007893864525728492,11.055972306668727,0.7604737325513222,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.6966000478402905,0.14593527673337406,0.14593527673337406
Car02205,-0.2241616204301001,-1.2169081055333577,1.3368471763081473,-0.05079626226451879,1.558751731817985,1.3225671856358474,10.950876719793103,0.28667679918813777,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0.22416162043011686,-0.7640292527957131,-0.7640292527957131
Car02461,1.6173617161107148,0.7674518046953309,-1.1837208469419662,-1.4662426714331322,-1.5799506288101308,1.7026989142534403,11.283084536208287,-0.4971606550341905,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,-1.617361716110698,3.5268228659514627,3.5268228659514627
Car00058,-0.9147328716329056,-0.1581915763383142,1.6573818382243468,-0.7585194668488254,-0.7952750386531019,-1.7184866433048973,9.321344930019094,0.7604737325513222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.9147328716329224,-0.5219800922729263,-0.5219800922729263
Car00134,1.3871712990431129,1.9953314489609197e-16,0.783196396634712,0.6569269423197879,-0.010599448496072887,-1.0532561182241096,10.257062697057004,-1.3907052734306435,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.387171299043096,1.1277307152233538,1.1277307152233538
Car01141,0.9267904649079092,0.8236153920079623,0.22954561696127662,-1.4662426714331322,0.7740761416609561,-1.4333878468417025,10.86917778670505,-1.3907052734306435,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.9267904649078924,0.873757803349502,0.873757803349502
Car00934,1.156980881975511,-0.06593849639705826,-1.4896857514983386,1.3646501469040946,0.7740761416609561,1.5126330499446439,8.987321812850125,-0.4971606550341905,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,-1.1569808819754943,0.547339435165279,0.547339435165279
Car00929,-0.4543520374977019,-0.7402306276680455,-0.30953540535233154,0.6569269423197879,-0.010599448496072887,1.7026989142534403,10.358726467862368,-0.22506287377365766,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0.4543520374977187,-0.6289525571962258,-0.6289525571962258
Car00824,1.156980881975511,-0.5922253148134206,-0.35324467743181326,-0.05079626226451879,-0.7952750386531019,-0.9582231860697112,10.255762832130173,0.28667679918813777,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,-1.1569808819754943,0.08283932736365963,0.08283932736365963
Car01433,-1.3751137057681093,-1.668355846910574,1.3222774189483202,-0.05079626226451879,-1.1876128337316163,-0.5780914574521181,10.39292609442047,-0.22506287377365766,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1.3751137057681262,-0.9359539153491293,-0.9359539153491293
Car01393,-1.1449232887005074,-1.660786925964145,-1.1837208469419662,-0.7585194668488254,1.1664139367394706,-0.2929926609889233,10.647803019670473,0.28667679918813777,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1.1449232887005243,-0.9322529993787191,-0.9322529993787191
Car01532,0.9267904649079092,1.5364377186765312,0.09841780072283139,-0.7585194668488254,0.3817383465824416,-0.9582231860697112,10.064585472878456,0.28667679918813777,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,-0.9267904649078924,1.3770667003152668,1.3770667003152668
Car01215,-0.9147328716329056,1.3723210251841274,1.3659866910278018,1.3646501469040946,1.558751731817985,0.6573366605550595,9.150059441091253,2.0017777591320036,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.9147328716329224,-0.10634053340264847,-0.10634053340264847
Car00505,0.2362192137051036,1.280205063375959,1.4242657204671108,1.3646501469040946,-0.7952750386531019,0.9424354570182543,10.38080809774472,-0.4971606550341905,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.23621921370508683,0.3871993258305667,0.3871993258305667
Car02490,0.6966000478403073,-1.3075020560642552,0.3023944037604128,1.3646501469040946,0.7740761416609561,-1.6234537111504992,10.790102275300281,-0.22506287377365766,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.6966000478402905,-0.6859905238303657,-0.6859905238303657
Car00348,-0.4543520374977019,-0.9814077119556124,0.18583634488179487,-1.4662426714331322,0.7740761416609561,-1.4333878468417025,10.883241227320921,-0.22506287377365766,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.4543520374977187,-0.7063571398000286,-0.7063571398000286
Car01997,-1.6053041228357112,1.9953314489609197e-16,0.5209407641578215,0.6569269423197879,1.558751731817985,0.8474025248638559,8.987321812850125,0.7604737325513222,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1.6053041228357279,-0.5693999248181629,-0.5693999248181629
Car00387,0.9267904649079092,-0.7984646987902978,1.3514169336679747,0.6569269423197879,0.3817383465824416,-1.3383549146873044,11.194481733801695,0.28667679918813777,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.9267904649078924,-0.27155893371924855,-0.27155893371924855
Car01025,-0.4543520374977019,0.46030718657937775,1.438835477826938,0.6569269423197879,0.7740761416609561,-0.19795972883452503,9.96861964747391,-1.3907052734306435,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0.4543520374977187,-0.24364593203982396,-0.24364593203982396
Car01959,0.006028796637501758,-0.03734936564831887,-0.7466281261471489,-0.7585194668488254,1.558751731817985,1.227534253481449,10.543576724621428,-0.4971606550341905,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,-0.006028796637484993,-0.27943762405334976,-0.27943762405334976
Car01385,1.6173617161107148,1.2274694293905144,1.0308822717517752,-1.4662426714331322,1.558751731817985,-0.8631902539153129,10.923795898779666,0.28667679918813777,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,-1.617361716110698,4.338844861503364,4.338844861503364
Car00895,1.3871712990431129,-1.030441156347695,0.040138771283522404,-0.05079626226451879,-1.5799506288101308,1.3225671856358474,11.148650283686926,-0.22506287377365766,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1.387171299043096,-0.08489077166091388,-0.08489077166091388
Car00829,-0.6845424545653038,-1.3854400029111782,-0.22211686119336804,-0.05079626226451879,0.7740761416609561,-1.243321982532906,10.52774007107213,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.6845424545653206,-0.8464473029448571,-0.8464473029448571
Car02454,1.156980881975511,-0.19998518330337783,-1.635383325096611,0.6569269423197879,-0.4029372435745874,0.5623037284006611,10.193205052099978,0.28667679918813777,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-1.1569808819754943,0.42902999183588947,0.42902999183588947
Car00476,-1.1449232887005074,-0.518825978171693,-0.16383783175405905,-0.7585194668488254,-0.010599448496072887,-0.48305852529771987,8.987321812850125,-0.22506287377365766,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1.1449232887005243,-0.6442834714151479,-0.6442834714151479
Car01684,1.156980881975511,-0.8275748784447696,-0.4989422510300857,0.6569269423197879,1.558751731817985,-0.007893864525728492,11.322430597487113,-0.22506287377365766,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.1569808819754943,-0.12487991213159846,-0.12487991213159846
Car02159,0.6966000478403073,-0.7184014208805187,1.1620100879902204,-1.4662426714331322,0.3817383465824416,1.1325013213270507,11.29786168422044,0.28667679918813777,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,-0.6966000478402905,-0.339364186285319,-0.339364186285319
Car02347,0.9267904649079092,-1.2164419038808603,1.3805564483876291,1.3646501469040946,-1.1876128337316163,0.08713906762866978,10.496289398147198,0.7604737325513222,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,-0.9267904649078924,-0.5666838732454175,-0.5666838732454175
Car02144,0.4664096307727055,-0.9902792551663723,-1.5042555088581657,0.6569269423197879,-0.4029372435745874,1.227534253481449,10.83687136183646,0.28667679918813777,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.4664096307726887,-0.5652952517688836,-0.5652952517688836
Car02108,1.6173617161107148,-0.8898676463064114,1.191149602709875,-0.7585194668488254,-0.010599448496072887,-0.8631902539153129,10.686932371076853,0.28667679918813777,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,-1.617361716110698,0.6013265901051734,0.6013265901051734
Car00653,1.156980881975511,0.12409352424887901,-1.3585579352598933,-0.7585194668488254,-1.5799506288101308,-0.10292679668012676,9.855976569865076,1.2015681247529084,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.1569808819754943,0.7150614661699856,0.7150614661699856
Car00173,-0.9147328716329056,-1.07922778810022,1.2931379042286657,-1.4662426714331322,-1.5799506288101308,1.7026989142534403,10.84999706299428,0.28667679918813777,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9147328716329224,-0.7721048441890295,-0.7721048441890295
Car01475,2.998504218516326,-1.490650746429201,-1.4459764794188568,-0.7585194668488254,0.7740761416609561,0.4672707962462629,11.245738590389767,-0.22506287377365766,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,-2.998504218516309,-1.2119810450481705,-1.2119810450481705
Car01150,0.4664096307727055,-1.1988085119658105,-0.513512008389913,-0.05079626226451879,0.3817383465824416,1.3225671856358474,12.399898605509149,0.28667679918813777,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.4664096307726887,-0.6704653484577634,-0.6704653484577634
Car00039,-0.2241616204301001,-1.179803938719886,0.0,0.0,-1.5799506288101308,0.3722378640918646,10.303571541691813,-0.22506287377365766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0.22416162043011686,-0.750930015739685,-0.750930015739685
Car01555,0.006028796637501758,-0.2067039718246643,0.8560451834338483,0.6569269423197879,1.558751731817985,-1.6234537111504992,10.301827335701704,-0.22506287377365766,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,-0.006028796637484993,-0.34586969963806025,-0.34586969963806025
Car02405,-1.6053041228357112,-1.5683555924498753,0.7540568819150575,-1.4662426714331322,-0.7952750386531019,-0.48305852529771987,10.001657276308372,1.2015681247529084,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1.6053041228357279,-0.9154571108770675,-0.9154571108770675
Car00714,-0.9147328716329056,-1.5678756789840693,-1.1254418175026573,-1.4662426714331322,1.1664139367394706,-0.007893864525728492,9.45383541953829,1.2015681247529084,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.9147328716329224,-0.9048063937272851,-0.9048063937272851
Car00091,-0.4543520374977019,-0.7680930323114212,-0.3241051627121588,-0.05079626226451879,0.7740761416609561,1.6076659820990422,10.705915056260707,-0.22506287377365766,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0.4543520374977187,-0.6378948570342453,-0.6378948570342453
Car00167,-0.2241616204301001,0.025533010185599038,-0.01814025815578658,0.6569269423197879,1.558751731817985,-0.48305852529771987,9.92583595619989,-1.3907052734306435,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.22416162043011686,-0.3253984438955772,-0.3253984438955772
Car01206,1.3871712990431129,-0.5935690725176778,-0.6446398246283582,1.3646501469040946,1.1664139367394706,1.3225671856358474,10.203888397395684,0.28667679918813777,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,-1.387171299043096,0.4292195903027636,0.4292195903027636
Car00876,0.4664096307727055,0.5152641343208394,-1.4168369646992023,-0.05079626226451879,-1.1876128337316163,0.4672707962462629,10.642348742176754,0.28667679918813777,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-0.4664096307726887,0.19401375969497237,0.19401375969497237
